fl_date,mkt_unique_carrier,branded_code_share,mkt_carrier,mkt_carrier_fl_num,op_unique_carrier,tail_num,op_carrier_fl_num,origin_airport_id,origin,origin_city_name,dest_airport_id,dest,dest_city_name,crs_dep_time,dep_time,dep_delay,taxi_out,wheels_off,wheels_on,taxi_in,crs_arr_time,arr_time,arr_delay,cancelled,cancellation_code,diverted,dup,crs_elapsed_time,actual_elapsed_time,air_time,flights,distance,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay,first_dep_time,total_add_gtime,longest_add_gtime,no_name
2019-06-01,UA,UA,UA,2387,UA,N422UA,2387,13204,MCO,"Orlando, FL",12892,LAX,"Los Angeles, CA",750,748,-2,11,759,950,7,1018,957,-21,0,,0,N,328,309,291,1,2218,,,,,,,,,
2019-06-01,UA,UA,UA,2386,UA,N37263,2386,11697,FLL,"Fort Lauderdale, FL",13930,ORD,"Chicago, IL",1624,1839,135,23,1902,2104,16,1850,2120,150,0,,0,N,206,221,182,1,1182,0,0,150,0,0,,,,
2019-06-01,UA,UA,UA,2303,UA,N69810,2303,12264,IAD,"Washington, DC",14679,SAN,"San Diego, CA",1745,1750,5,56,1846,2058,3,2018,2101,43,0,,0,N,333,371,312,1,2253,0,0,43,0,0,,,,
2019-06-01,UA,UA,UA,2300,UA,N469UA,2300,12266,IAH,"Houston, TX",11292,DEN,"Denver, CO",1445,1442,-3,10,1452,1643,6,1618,1649,31,0,,0,N,153,187,171,1,862,0,0,31,0,0,,,,
2019-06-01,UA,UA,UA,2299,UA,N76522,2299,14679,SAN,"San Diego, CA",11292,DEN,"Denver, CO",1605,1601,-4,14,1615,1905,10,1922,1915,-7,0,,0,N,137,134,110,1,853,,,,,,,,,
2019-06-01,UA,UA,UA,2298,UA,N475UA,2298,10994,CHS,"Charleston, SC",11618,EWR,"Newark, NJ",630,620,-10,9,629,759,5,829,804,-25,0,,0,N,119,104,90,1,628,,,,,,,,,
2019-06-01,UA,UA,UA,2297,UA,N434UA,2297,13930,ORD,"Chicago, IL",11618,EWR,"Newark, NJ",1000,956,-4,19,1015,1250,7,1305,1257,-8,0,,0,N,125,121,95,1,719,,,,,,,,,
2019-06-01,UA,UA,UA,2293,UA,N76533,2293,12892,LAX,"Los Angeles, CA",11292,DEN,"Denver, CO",855,850,-5,21,911,1157,8,1221,1205,-16,0,,0,N,146,135,106,1,862,,,,,,,,,
2019-06-01,UA,UA,UA,2292,UA,N77296,2292,12953,LGA,"New York, NY",11292,DEN,"Denver, CO",600,550,-10,15,605,748,6,818,754,-24,0,,0,N,258,244,223,1,1620,,,,,,,,,
2019-06-01,UA,UA,UA,2291,UA,N783UA,2291,12892,LAX,"Los Angeles, CA",13930,ORD,"Chicago, IL",2345,2336,-9,17,2353,504,7,541,511,-30,0,,0,N,236,215,191,1,1744,,,,,,,,,
2019-06-01,UA,UA,UA,2287,UA,N487UA,2287,14747,SEA,"Seattle, WA",13930,ORD,"Chicago, IL",700,704,4,16,720,1257,13,1256,1310,14,0,,0,N,236,246,217,1,1721,,,,,,,,,
2019-06-01,UA,UA,UA,2284,UA,N837UA,2284,13930,ORD,"Chicago, IL",10257,ALB,"Albany, NY",1830,1957,87,19,2016,2258,4,2132,2302,90,0,,0,N,122,125,102,1,723,0,0,3,0,87,,,,
2019-06-01,UA,UA,UA,2283,UA,N814UA,2283,14685,SAV,"Savannah, GA",13930,ORD,"Chicago, IL",1325,1324,-1,13,1337,1434,16,1455,1450,-5,0,,0,N,150,146,117,1,773,,,,,,,,,
2019-06-01,UA,UA,UA,2281,UA,N848UA,2281,11292,DEN,"Denver, CO",11986,GRR,"Grand Rapids, MI",1735,1734,-1,16,1750,2149,8,2212,2157,-15,0,,0,N,157,143,119,1,1015,,,,,,,,,
2019-06-01,UA,UA,UA,2280,UA,N31412,2280,12266,IAH,"Houston, TX",14893,SMF,"Sacramento, CA",1840,1832,-8,26,1858,2040,5,2053,2045,-8,0,,0,N,253,253,222,1,1609,,,,,,,,,
2019-06-01,UA,UA,UA,2280,UA,N4901U,2280,14893,SMF,"Sacramento, CA",12264,IAD,"Washington, DC",2300,2300,0,12,2312,635,4,655,639,-16,0,,0,N,295,279,263,1,2358,,,,,,,,,
2019-06-01,UA,UA,UA,2278,UA,N443UA,2278,11618,EWR,"Newark, NJ",11298,DFW,"Dallas/Fort Worth, TX",2015,2023,8,19,2042,2249,4,2306,2253,-13,0,,0,N,231,210,187,1,1372,,,,,,,,,
2019-06-01,UA,UA,UA,2277,UA,N76503,2277,12889,LAS,"Las Vegas, NV",12266,IAH,"Houston, TX",1025,1012,-13,14,1026,1456,7,1521,1503,-18,0,,0,N,176,171,150,1,1222,,,,,,,,,
2019-06-01,UA,UA,UA,2276,UA,N423UA,2276,12889,LAS,"Las Vegas, NV",12266,IAH,"Houston, TX",603,554,-9,11,605,1037,7,1055,1044,-11,0,,0,N,172,170,152,1,1222,,,,,,,,,
2019-06-01,UA,UA,UA,2275,UA,N426UA,2275,11618,EWR,"Newark, NJ",14635,RSW,"Fort Myers, FL",1655,1651,-4,15,1706,1946,4,1957,1950,-7,0,,0,N,182,179,160,1,1068,,,,,,,,,
2019-06-01,UA,UA,UA,2274,UA,N456UA,2274,12264,IAD,"Washington, DC",14771,SFO,"San Francisco, CA",1945,1940,-5,15,1955,2221,6,2247,2227,-20,0,,0,N,362,347,326,1,2419,,,,,,,,,
2019-06-01,UA,UA,UA,2273,UA,N37434,2273,11292,DEN,"Denver, CO",14107,PHX,"Phoenix, AZ",945,941,-4,19,1000,1024,9,1039,1033,-6,0,,0,N,114,112,84,1,602,,,,,,,,,
2019-06-01,UA,UA,UA,2273,UA,N436UA,2273,13931,ORF,"Norfolk, VA",11292,DEN,"Denver, CO",640,646,6,12,658,830,6,845,836,-9,0,,0,N,245,230,212,1,1553,,,,,,,,,
2019-06-01,UA,UA,UA,2272,UA,N35204,2272,11292,DEN,"Denver, CO",13931,ORF,"Norfolk, VA",1730,1808,38,13,1821,2322,5,2301,2327,26,0,,0,N,211,199,181,1,1553,26,0,0,0,0,,,,
2019-06-01,UA,UA,UA,2271,UA,N14121,2271,12889,LAS,"Las Vegas, NV",11618,EWR,"Newark, NJ",1230,1224,-6,13,1237,2016,41,2035,2057,22,0,,0,N,305,333,279,1,2227,0,0,22,0,0,,,,
2019-06-01,UA,UA,UA,2270,UA,N37293,2270,11292,DEN,"Denver, CO",14893,SMF,"Sacramento, CA",1337,1340,3,22,1402,1516,5,1523,1521,-2,0,,0,N,166,161,134,1,909,,,,,,,,,
2019-06-01,UA,UA,UA,2269,UA,N460UA,2269,11292,DEN,"Denver, CO",14492,RDU,"Raleigh/Durham, NC",1050,1047,-3,32,1119,1608,8,1610,1616,6,0,,0,N,200,209,169,1,1436,,,,,,,,,
2019-06-01,UA,UA,UA,2269,UA,N69810,2269,12889,LAS,"Las Vegas, NV",11292,DEN,"Denver, CO",700,703,3,21,724,940,18,950,958,8,0,,0,N,110,115,76,1,628,,,,,,,,,
2019-06-01,UA,UA,UA,2266,UA,N448UA,2266,12266,IAH,"Houston, TX",14908,SNA,"Santa Ana, CA",935,930,-5,17,947,1049,16,1112,1105,-7,0,,0,N,217,215,182,1,1346,,,,,,,,,
2019-06-01,UA,UA,UA,2265,UA,N57869,2265,12892,LAX,"Los Angeles, CA",13930,ORD,"Chicago, IL",700,656,-4,13,709,1251,11,1305,1302,-3,0,,0,N,245,246,222,1,1744,,,,,,,,,
2019-06-01,UA,UA,UA,2264,UA,N432UA,2264,12266,IAH,"Houston, TX",14771,SFO,"San Francisco, CA",1859,1853,-6,20,1913,2111,5,2121,2116,-5,0,,0,N,262,263,238,1,1635,,,,,,,,,
2019-06-01,UA,UA,UA,2263,UA,N412UA,2263,14771,SFO,"San Francisco, CA",12892,LAX,"Los Angeles, CA",1829,1836,7,23,1859,2009,5,2014,2014,0,0,,0,N,105,98,70,1,337,,,,,,,,,
2019-06-01,UA,UA,UA,2224,UA,N889UA,2224,12889,LAS,"Las Vegas, NV",13930,ORD,"Chicago, IL",1843,1906,23,10,1916,6,5,7,11,4,0,,0,N,204,185,170,1,1514,,,,,,,,,
2019-06-01,UA,UA,UA,2223,UA,N69833,2223,11292,DEN,"Denver, CO",14747,SEA,"Seattle, WA",1915,1921,6,15,1936,2052,12,2113,2104,-9,0,,0,N,178,163,136,1,1024,,,,,,,,,
2019-06-01,UA,UA,UA,2223,UA,N67845,2223,14057,PDX,"Portland, OR",11292,DEN,"Denver, CO",1225,1214,-11,15,1229,1538,12,1554,1550,-4,0,,0,N,149,156,129,1,991,,,,,,,,,
2019-06-01,UA,UA,UA,2221,UA,N68823,2221,14683,SAT,"San Antonio, TX",11292,DEN,"Denver, CO",600,611,11,11,622,705,5,714,710,-4,0,,0,N,134,119,103,1,794,,,,,,,,,
2019-06-01,UA,UA,UA,2220,UA,N66893,2220,13930,ORD,"Chicago, IL",11292,DEN,"Denver, CO",1418,1425,7,15,1440,1547,23,1556,1610,14,0,,0,N,158,165,127,1,888,,,,,,,,,
2019-06-01,UA,UA,UA,2219,UA,N38446,2219,12264,IAD,"Washington, DC",12266,IAH,"Houston, TX",600,553,-7,10,603,749,5,824,754,-30,0,,0,N,204,181,166,1,1190,,,,,,,,,
2019-06-01,UA,UA,UA,2218,UA,N77520,2218,12889,LAS,"Las Vegas, NV",12892,LAX,"Los Angeles, CA",1145,1136,-9,13,1149,1232,9,1310,1241,-29,0,,0,N,85,65,43,1,236,,,,,,,,,
2019-06-01,UA,UA,UA,2217,UA,N73251,2217,15304,TPA,"Tampa, FL",11292,DEN,"Denver, CO",1608,1656,48,12,1708,1920,4,1804,1924,80,0,,0,N,236,268,252,1,1506,48,0,32,0,0,,,,
2019-06-01,UA,UA,UA,2215,UA,N409UA,2215,14771,SFO,"San Francisco, CA",14262,PSP,"Palm Springs, CA",915,907,-8,19,926,1030,3,1049,1033,-16,0,,0,N,94,86,64,1,421,,,,,,,,,
2019-06-01,UA,UA,UA,2214,UA,N66893,2214,10721,BOS,"Boston, MA",11292,DEN,"Denver, CO",610,608,-2,11,619,822,6,845,828,-17,0,,0,N,275,260,243,1,1754,,,,,,,,,
2019-06-01,UA,UA,UA,2214,UA,N76529,2214,11292,DEN,"Denver, CO",12953,LGA,"New York, NY",1125,1313,108,19,1332,1853,3,1707,1856,109,0,,0,N,222,223,201,1,1620,27,0,1,0,81,,,,
2019-06-01,UA,UA,UA,2213,UA,N66831,2213,14057,PDX,"Portland, OR",11292,DEN,"Denver, CO",1105,1053,-12,14,1107,1419,10,1433,1429,-4,0,,0,N,148,156,132,1,991,,,,,,,,,
2019-06-01,UA,UA,UA,2211,UA,N807UA,2211,13485,MSN,"Madison, WI",13930,ORD,"Chicago, IL",600,553,-7,10,603,632,11,700,643,-17,0,,0,N,60,50,29,1,109,,,,,,,,,
2019-06-01,UA,UA,UA,2208,UA,N432UA,2208,13930,ORD,"Chicago, IL",13495,MSY,"New Orleans, LA",1245,1237,-8,16,1253,1444,4,1509,1448,-21,0,,0,N,144,131,111,1,836,,,,,,,,,
2019-06-01,UA,UA,UA,2207,UA,N805UA,2207,12266,IAH,"Houston, TX",13256,MFE,"Mission/McAllen/Edinburg, TX",2140,2130,-10,16,2146,2237,4,2259,2241,-18,0,,0,N,79,71,51,1,316,,,,,,,,,
2019-06-01,UA,UA,UA,2207,UA,N805UA,2207,14747,SEA,"Seattle, WA",12266,IAH,"Houston, TX",1420,1415,-5,19,1434,2033,8,2043,2041,-2,0,,0,N,263,266,239,1,1874,,,,,,,,,
2019-06-01,UA,UA,UA,2206,UA,N33262,2206,14635,RSW,"Fort Myers, FL",11618,EWR,"Newark, NJ",1015,1003,-12,17,1020,1248,9,1300,1257,-3,0,,0,N,165,174,148,1,1068,,,,,,,,,
2019-06-01,UA,UA,UA,2204,UA,N38727,2204,13930,ORD,"Chicago, IL",11042,CLE,"Cleveland, OH",1940,2035,55,11,2046,2233,5,2158,2238,40,0,,0,N,78,63,47,1,315,7,0,0,0,33,,,,
2019-06-01,UA,UA,UA,2203,UA,N16701,2203,12266,IAH,"Houston, TX",11042,CLE,"Cleveland, OH",1622,1935,193,12,1947,2301,5,2004,2306,182,0,,0,N,162,151,134,1,1091,0,0,15,0,167,,,,
2019-06-01,UA,UA,UA,2201,UA,N412UA,2201,12892,LAX,"Los Angeles, CA",14771,SFO,"San Francisco, CA",2115,2140,25,22,2202,2254,5,2246,2259,13,0,,0,N,91,79,52,1,337,,,,,,,,,
2019-06-01,UA,UA,UA,2197,UA,N28478,2197,13204,MCO,"Orlando, FL",11618,EWR,"Newark, NJ",2000,1955,-5,19,2014,2225,16,2249,2241,-8,0,,0,N,169,166,131,1,937,,,,,,,,,
2019-06-01,UA,UA,UA,2196,UA,N68891,2196,11697,FLL,"Fort Lauderdale, FL",13930,ORD,"Chicago, IL",630,627,-3,14,641,828,3,851,831,-20,0,,0,N,201,184,167,1,1182,,,,,,,,,
2019-06-01,UA,UA,UA,2195,UA,N401UA,2195,10721,BOS,"Boston, MA",12266,IAH,"Houston, TX",1731,1731,0,16,1747,2022,7,2050,2029,-21,0,,0,N,259,238,215,1,1597,,,,,,,,,
2019-06-01,UA,UA,UA,2194,UA,N57870,2194,13930,ORD,"Chicago, IL",12892,LAX,"Los Angeles, CA",630,625,-5,11,636,825,14,901,839,-22,0,,0,N,271,254,229,1,1744,,,,,,,,,
2019-06-01,UA,UA,UA,2193,UA,N48127,2193,13930,ORD,"Chicago, IL",11618,EWR,"Newark, NJ",915,912,-3,29,941,1210,12,1219,1222,3,0,,0,N,124,130,89,1,719,,,,,,,,,
2019-06-01,UA,UA,UA,2190,UA,N64844,2190,12266,IAH,"Houston, TX",14683,SAT,"San Antonio, TX",1000,955,-5,22,1017,1053,4,1101,1057,-4,0,,0,N,61,62,36,1,191,,,,,,,,,
2019-06-01,UA,UA,UA,2189,UA,N26226,2189,13930,ORD,"Chicago, IL",14100,PHL,"Philadelphia, PA",910,907,-3,24,931,1200,4,1210,1204,-6,0,,0,N,120,117,89,1,678,,,,,,,,,
2019-06-01,UA,UA,UA,2188,UA,N68823,2188,11292,DEN,"Denver, CO",11697,FLL,"Fort Lauderdale, FL",820,811,-9,13,824,1346,16,1409,1402,-7,0,,0,N,229,231,202,1,1703,,,,,,,,,
2019-06-01,UA,UA,UA,2187,UA,N66803,2187,12266,IAH,"Houston, TX",14771,SFO,"San Francisco, CA",1235,1232,-3,33,1305,1446,4,1455,1450,-5,0,,0,N,260,258,221,1,1635,,,,,,,,,
2019-06-01,UA,UA,UA,2186,UA,N73291,2186,14771,SFO,"San Francisco, CA",14679,SAN,"San Diego, CA",610,628,18,12,640,746,1,749,747,-2,0,,0,N,99,79,66,1,447,,,,,,,,,
2019-06-01,UA,UA,UA,2151,UA,N494UA,2151,11618,EWR,"Newark, NJ",14747,SEA,"Seattle, WA",1905,1902,-3,13,1915,2203,9,2221,2212,-9,0,,0,N,376,370,348,1,2402,,,,,,,,,
2019-06-01,UA,UA,UA,2149,UA,N76532,2149,14107,PHX,"Phoenix, AZ",14771,SFO,"San Francisco, CA",1555,1548,-7,14,1602,1736,4,1758,1740,-18,0,,0,N,123,112,94,1,651,,,,,,,,,
2019-06-01,UA,UA,UA,2148,UA,N69824,2148,11697,FLL,"Fort Lauderdale, FL",12266,IAH,"Houston, TX",700,659,-1,12,711,829,4,851,833,-18,0,,0,N,171,154,138,1,966,,,,,,,,,
2019-06-01,UA,UA,UA,2147,UA,N466UA,2147,13303,MIA,"Miami, FL",12266,IAH,"Houston, TX",1140,1142,2,15,1157,1314,4,1329,1318,-11,0,,0,N,169,156,137,1,964,,,,,,,,,
2019-06-01,UA,UA,UA,2146,UA,N402UA,2146,12266,IAH,"Houston, TX",13303,MIA,"Miami, FL",1944,1942,-2,15,1957,2250,5,2308,2255,-13,0,,0,N,144,133,113,1,964,,,,,,,,,
2019-06-01,UA,UA,UA,2145,UA,N17105,2145,10721,BOS,"Boston, MA",12892,LAX,"Los Angeles, CA",915,906,-9,14,920,1321,5,1240,1326,,0,,1,N,385,,,1,2611,,,,,,,,,
2019-06-01,UA,UA,UA,2144,UA,N459UA,2144,11292,DEN,"Denver, CO",13891,ONT,"Ontario, CA",1350,1347,-3,26,1413,1515,2,1508,1517,9,0,,0,N,138,150,122,1,819,,,,,,,,,
2019-06-01,UA,UA,UA,2143,UA,N27722,2143,11042,CLE,"Cleveland, OH",11618,EWR,"Newark, NJ",645,712,27,17,729,828,20,820,848,28,0,,0,N,95,96,59,1,404,27,0,1,0,0,,,,
2019-06-01,UA,UA,UA,2143,UA,N780UA,2143,11618,EWR,"Newark, NJ",14771,SFO,"San Francisco, CA",915,912,-3,37,949,1212,5,1225,1217,-8,0,,0,N,370,365,323,1,2565,,,,,,,,,
2019-06-01,UA,UA,UA,2142,UA,N35260,2142,13204,MCO,"Orlando, FL",13930,ORD,"Chicago, IL",700,1310,370,17,1327,1452,12,859,1504,365,0,,0,N,179,174,145,1,1005,139,0,0,0,226,,,,
2019-06-01,UA,UA,UA,2141,UA,N73256,2141,11292,DEN,"Denver, CO",14570,RNO,"Reno, NV",937,1211,154,8,1219,1308,4,1057,1312,135,0,,0,N,140,121,109,1,804,0,0,0,0,135,,,,
2019-06-01,UA,UA,UA,2141,UA,N78540,2141,13495,MSY,"New Orleans, LA",11292,DEN,"Denver, CO",645,641,-4,9,650,818,20,839,838,-1,0,,0,N,174,177,148,1,1062,,,,,,,,,
2019-06-01,UA,UA,UA,2140,UA,N470UA,2140,12953,LGA,"New York, NY",11292,DEN,"Denver, CO",950,941,-9,29,1010,1156,9,1222,1205,-17,0,,0,N,272,264,226,1,1620,,,,,,,,,
2019-06-01,UA,UA,UA,2139,UA,N14120,2139,11618,EWR,"Newark, NJ",13930,ORD,"Chicago, IL",530,526,-4,15,541,628,11,654,639,-15,0,,0,N,144,133,107,1,719,,,,,,,,,
2019-06-01,UA,UA,UA,2139,UA,N12221,2139,13930,ORD,"Chicago, IL",11697,FLL,"Fort Lauderdale, FL",855,849,-6,16,905,1231,3,1303,1234,-29,0,,0,N,188,165,146,1,1182,,,,,,,,,
2019-06-01,UA,UA,UA,2138,UA,N453UA,2138,11618,EWR,"Newark, NJ",12889,LAS,"Las Vegas, NV",1000,955,-5,21,1016,1213,10,1234,1223,-11,0,,0,N,334,328,297,1,2227,,,,,,,,,
2019-06-01,UA,UA,UA,2137,UA,N71411,2137,12266,IAH,"Houston, TX",13198,MCI,"Kansas City, MO",2005,2000,-5,24,2024,2159,7,2203,2206,3,0,,0,N,118,126,95,1,643,,,,,,,,,
2019-06-01,UA,UA,UA,2137,UA,N411UA,2137,14027,PBI,"West Palm Beach/Palm Beach, FL",12266,IAH,"Houston, TX",1645,1728,43,9,1737,1848,8,1835,1856,21,0,,0,N,170,148,131,1,956,0,16,0,0,5,,,,
2019-06-01,UA,UA,UA,2136,UA,N37419,2136,10721,BOS,"Boston, MA",12264,IAD,"Washington, DC",1945,1954,9,12,2006,2113,5,2120,2118,-2,0,,0,N,95,84,67,1,413,,,,,,,,,
2019-06-01,UA,UA,UA,2135,UA,N62892,2135,11292,DEN,"Denver, CO",12264,IAD,"Washington, DC",1730,1729,-1,26,1755,2236,5,2246,2241,-5,0,,0,N,196,192,161,1,1452,,,,,,,,,
2019-06-01,UA,UA,UA,2135,UA,N69819,2135,14107,PHX,"Phoenix, AZ",11292,DEN,"Denver, CO",1347,1357,10,9,1406,1628,17,1630,1645,15,0,,0,N,103,108,82,1,602,10,0,5,0,0,,,,
2019-06-01,UA,UA,UA,2134,UA,N38451,2134,10423,AUS,"Austin, TX",12266,IAH,"Houston, TX",1951,1939,-12,16,1955,2029,4,2050,2033,-17,0,,0,N,59,54,34,1,140,,,,,,,,,
2019-06-01,UA,UA,UA,2134,UA,N29129,2134,12266,IAH,"Houston, TX",13495,MSY,"New Orleans, LA",2150,2203,13,16,2219,2304,10,2258,2314,16,0,,0,N,68,71,45,1,305,13,0,3,0,0,,,,
2019-06-01,UA,UA,UA,2133,UA,N889UA,2133,10257,ALB,"Albany, NY",13930,ORD,"Chicago, IL",730,719,-11,10,729,819,9,858,828,-30,0,,0,N,148,129,110,1,723,,,,,,,,,
